old_path,new_path,sha256_before,sha256_after,action,reason,status
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_DEPENDENCY_SHEET_STATUS.CR_DB_0131.20260710_181400.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_DEPENDENCY_SHEET_STATUS.CR_DB_0131.20260710_181400.csv,8c98b4d8b313abbab7f0d6ab59bdfd308292b6d6926153d2379748ff89a0b02e,8c98b4d8b313abbab7f0d6ab59bdfd308292b6d6926153d2379748ff89a0b02e,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_DEPENDENCY_SHEET_STATUS.CR_DB_0131.20260710_181427.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_DEPENDENCY_SHEET_STATUS.CR_DB_0131.20260710_181427.csv,8c98b4d8b313abbab7f0d6ab59bdfd308292b6d6926153d2379748ff89a0b02e,8c98b4d8b313abbab7f0d6ab59bdfd308292b6d6926153d2379748ff89a0b02e,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_DEPENDENCY_SHEET_STATUS.CR_DB_0133.20260710_184623.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_DEPENDENCY_SHEET_STATUS.CR_DB_0133.20260710_184623.csv,1efab96b0c7cc95452d0430fc3c79e47d383dc248b1a42b62b4df2dadf1a97ec,1efab96b0c7cc95452d0430fc3c79e47d383dc248b1a42b62b4df2dadf1a97ec,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_DEPENDENCY_SHEETS_GENERATOR_TASKS.CR_DB_0124C.20260710_135409.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_DEPENDENCY_SHEETS_GENERATOR_TASKS.CR_DB_0124C.20260710_135409.csv,387515d10d7737a62a0332a9a790f96dc19e1f28221bc219e5ba2947108f67ca,387515d10d7737a62a0332a9a790f96dc19e1f28221bc219e5ba2947108f67ca,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_DEPENDENCY_SHEETS_IMPLEMENTATION_PLAN.CR_DB_0124C.20260710_135409.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_DEPENDENCY_SHEETS_IMPLEMENTATION_PLAN.CR_DB_0124C.20260710_135409.csv,be4d3100302be810ee07e1f6b8242ce81a6de8e9d53f9b62b66fe21d5c6f2f3f,be4d3100302be810ee07e1f6b8242ce81a6de8e9d53f9b62b66fe21d5c6f2f3f,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_DEPENDENCY_SHEETS_MINIMUM_RANGES.CR_DB_0124C.20260710_135409.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_DEPENDENCY_SHEETS_MINIMUM_RANGES.CR_DB_0124C.20260710_135409.csv,ae6ba5e27bf001c188a292687765bc13a998eb8cb439dbe770b0188c6b202fe3,ae6ba5e27bf001c188a292687765bc13a998eb8cb439dbe770b0188c6b202fe3,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_DETALLE_KOKE_DB_READINESS.CR_DB_0134.20260710_185635.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_DETALLE_KOKE_DB_READINESS.CR_DB_0134.20260710_185635.csv,3e96db4cbdd77fc105169a640e2c741d9da9fe4e3e9b779973d48de4ae5a9d0b,3e96db4cbdd77fc105169a640e2c741d9da9fe4e3e9b779973d48de4ae5a9d0b,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_DETALLE_KOKE_DB_SEED_RULE_MANIFEST.CR_DB_0134.20260710_185635.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_DETALLE_KOKE_DB_SEED_RULE_MANIFEST.CR_DB_0134.20260710_185635.csv,3bcc00a56be1e2bc6377e59a40bc83309ea1404e3839f17c8ad3f14db82765a8,3bcc00a56be1e2bc6377e59a40bc83309ea1404e3839f17c8ad3f14db82765a8,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_DETALLE_KOKE_GAPS_REMAINING.CR_DB_0134.20260710_185635.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_DETALLE_KOKE_GAPS_REMAINING.CR_DB_0134.20260710_185635.csv,c3d3048ee30912f9b4e4dbd55e3af249e0805a12c81826866d6dc889e47bd814,c3d3048ee30912f9b4e4dbd55e3af249e0805a12c81826866d6dc889e47bd814,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_DETALLE_KOKE_REQUIRED_SOURCE_CELLS.CR_DB_0134.20260710_185635.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_DETALLE_KOKE_REQUIRED_SOURCE_CELLS.CR_DB_0134.20260710_185635.csv,51e4e0a4526749c2019db4fbaa9cce23455ecea5d3ce6c24c9f73408f0ffa595,51e4e0a4526749c2019db4fbaa9cce23455ecea5d3ce6c24c9f73408f0ffa595,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_DETALLE_KOKE_WORKBOOK_CELL_MANIFEST.CR_DB_0134.20260710_185635.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_DETALLE_KOKE_WORKBOOK_CELL_MANIFEST.CR_DB_0134.20260710_185635.csv,c86a8254d0cbf491b2a8dd0fc0f2be3d148b9243efe2139012f6a32b4b18b08d,c86a8254d0cbf491b2a8dd0fc0f2be3d148b9243efe2139012f6a32b4b18b08d,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FBS2_DB_READINESS.CR_DB_0135.20260710_190954.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FBS2_DB_READINESS.CR_DB_0135.20260710_190954.csv,3218f9df56208ce387d5f25329445ef15249034857a1b9be59a8beb7baa99927,3218f9df56208ce387d5f25329445ef15249034857a1b9be59a8beb7baa99927,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FBS2_DB_SEED_RULE_MANIFEST.CR_DB_0135.20260710_190954.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FBS2_DB_SEED_RULE_MANIFEST.CR_DB_0135.20260710_190954.csv,3bcc00a56be1e2bc6377e59a40bc83309ea1404e3839f17c8ad3f14db82765a8,3bcc00a56be1e2bc6377e59a40bc83309ea1404e3839f17c8ad3f14db82765a8,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FBS2_GAPS_REMAINING.CR_DB_0135.20260710_190954.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FBS2_GAPS_REMAINING.CR_DB_0135.20260710_190954.csv,7652f47689d1f000a4a938acfb7fdeedb0636e852d23fa8a78b5b1ef216074be,7652f47689d1f000a4a938acfb7fdeedb0636e852d23fa8a78b5b1ef216074be,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FBS2_REQUIRED_SOURCE_CELLS.CR_DB_0135.20260710_190954.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FBS2_REQUIRED_SOURCE_CELLS.CR_DB_0135.20260710_190954.csv,51e4e0a4526749c2019db4fbaa9cce23455ecea5d3ce6c24c9f73408f0ffa595,51e4e0a4526749c2019db4fbaa9cce23455ecea5d3ce6c24c9f73408f0ffa595,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FBS2_WORKBOOK_CELL_MANIFEST.CR_DB_0135.20260710_190954.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FBS2_WORKBOOK_CELL_MANIFEST.CR_DB_0135.20260710_190954.csv,c86a8254d0cbf491b2a8dd0fc0f2be3d148b9243efe2139012f6a32b4b18b08d,c86a8254d0cbf491b2a8dd0fc0f2be3d148b9243efe2139012f6a32b4b18b08d,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FCMC_CELL_MANIFEST.CR_DB_0130.20260710_175952.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FCMC_CELL_MANIFEST.CR_DB_0130.20260710_175952.csv,6b7c977486483becc4edfca80b32327909bfd0a063741ae7ffb475e98a282525,6b7c977486483becc4edfca80b32327909bfd0a063741ae7ffb475e98a282525,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FCMC_CELL_MANIFEST.CR_DB_0130.20260710_180115.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FCMC_CELL_MANIFEST.CR_DB_0130.20260710_180115.csv,a5668da90ee7657f56dd1c728357cbe1bb5dbf007e0ee923002eb2b10d6af0d0,a5668da90ee7657f56dd1c728357cbe1bb5dbf007e0ee923002eb2b10d6af0d0,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FCMC_DB_MAPPING_GAPS.CR_DB_0125.20260710_140739.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FCMC_DB_MAPPING_GAPS.CR_DB_0125.20260710_140739.csv,0a2b6fc01882a5940c7366ea2d538796f062e0adaaa66e24ba21ffe984444d5c,0a2b6fc01882a5940c7366ea2d538796f062e0adaaa66e24ba21ffe984444d5c,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FDKMT01_DB_READINESS.CR_DB_0136.20260710_192702.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FDKMT01_DB_READINESS.CR_DB_0136.20260710_192702.csv,62d267fe0b6f925648e749913b746cf430a8a92d2157756a9dbed344591bf080,62d267fe0b6f925648e749913b746cf430a8a92d2157756a9dbed344591bf080,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FDKMT01_DB_SEED_RULE_MANIFEST.CR_DB_0136.20260710_192702.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FDKMT01_DB_SEED_RULE_MANIFEST.CR_DB_0136.20260710_192702.csv,32c180716660612a94819cc024d939220aab724fb525d53677eafa76a982b888,32c180716660612a94819cc024d939220aab724fb525d53677eafa76a982b888,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FDKMT01_GAPS_REMAINING.CR_DB_0136.20260710_192702.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FDKMT01_GAPS_REMAINING.CR_DB_0136.20260710_192702.csv,e05abe9b14b0471948adf01c60f355d036839d6e9bede4326b9f98073f14649e,e05abe9b14b0471948adf01c60f355d036839d6e9bede4326b9f98073f14649e,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FDKMT01_REQUIRED_SOURCE_CELLS.CR_DB_0136.20260710_192702.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FDKMT01_REQUIRED_SOURCE_CELLS.CR_DB_0136.20260710_192702.csv,fcb1d1700c7e472779d435324187c7e4ad924c9abd118092ebe13cdb42f45c65,fcb1d1700c7e472779d435324187c7e4ad924c9abd118092ebe13cdb42f45c65,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FDKMT01_WORKBOOK_CELL_MANIFEST.CR_DB_0136.20260710_192702.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FDKMT01_WORKBOOK_CELL_MANIFEST.CR_DB_0136.20260710_192702.csv,4c18c432d1f4185756c1283e5dc596067fdcf29d30605658507e5d50f8238208,4c18c432d1f4185756c1283e5dc596067fdcf29d30605658507e5d50f8238208,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FINAL_ACCEPTANCE_CACHED_VALUE_CONFIRMATION.CR_DB_0142.20260711_005658.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FINAL_ACCEPTANCE_CACHED_VALUE_CONFIRMATION.CR_DB_0142.20260711_005658.csv,ad8e33b38c7124aa0f32bca2f94f3df680fa73be3bcc6ba0ec00ef8124e5abbd,ad8e33b38c7124aa0f32bca2f94f3df680fa73be3bcc6ba0ec00ef8124e5abbd,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FINAL_ACCEPTANCE_CACHED_VALUE_CONFIRMATION.CR_DB_0142.20260711_005838.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FINAL_ACCEPTANCE_CACHED_VALUE_CONFIRMATION.CR_DB_0142.20260711_005838.csv,acf097fa727175a3a9816181baa9a847366aaed9a81aec286e0b8074a5a3365a,acf097fa727175a3a9816181baa9a847366aaed9a81aec286e0b8074a5a3365a,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FINAL_ACCEPTANCE_EVIDENCE_CONSOLIDATION.CR_DB_0142.20260711_005658.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FINAL_ACCEPTANCE_EVIDENCE_CONSOLIDATION.CR_DB_0142.20260711_005658.csv,8297aee7dfd49a1ddc08feffd2fe44e3904642b972fb7026fca382c0bfc637ec,8297aee7dfd49a1ddc08feffd2fe44e3904642b972fb7026fca382c0bfc637ec,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FINAL_ACCEPTANCE_EVIDENCE_CONSOLIDATION.CR_DB_0142.20260711_005838.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FINAL_ACCEPTANCE_EVIDENCE_CONSOLIDATION.CR_DB_0142.20260711_005838.csv,e34776364927102ddb10a32129e1c79d064a09e49be64459352e380ff00a4d08,e34776364927102ddb10a32129e1c79d064a09e49be64459352e380ff00a4d08,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FINAL_ACCEPTED_PROMOTION_MANIFEST.CR_DB_0142.20260711_005658.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FINAL_ACCEPTED_PROMOTION_MANIFEST.CR_DB_0142.20260711_005658.csv,8bbd09237dd7a493e362b939723611f0ef79d51cb3d95bb1fa52e4ebd5295b27,8bbd09237dd7a493e362b939723611f0ef79d51cb3d95bb1fa52e4ebd5295b27,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FINAL_ACCEPTED_PROMOTION_MANIFEST.CR_DB_0142.20260711_005838.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FINAL_ACCEPTED_PROMOTION_MANIFEST.CR_DB_0142.20260711_005838.csv,542756d680358dc61dff925cc41685765a09e327f3f9ff1a98908b41d0f2cde7,542756d680358dc61dff925cc41685765a09e327f3f9ff1a98908b41d0f2cde7,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FINAL_DEPENDENCY_GATE.CR_DB_0137.20260710_232912.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FINAL_DEPENDENCY_GATE.CR_DB_0137.20260710_232912.csv,74066822778072d907278054ce62756077b1b563c3a3d033eab2421362b44650,74066822778072d907278054ce62756077b1b563c3a3d033eab2421362b44650,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FINAL_DEPENDENCY_SHEET_STATUS.CR_DB_0137.20260710_232912.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FINAL_DEPENDENCY_SHEET_STATUS.CR_DB_0137.20260710_232912.csv,40100a5bb5c42bef2735aec99a0b98785319323b1910d154f6f9e9d1b12254c4,40100a5bb5c42bef2735aec99a0b98785319323b1910d154f6f9e9d1b12254c4,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FINAL_MISSING_DEPENDENCY_BACKLOG.CR_DB_0137.20260710_232912.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FINAL_MISSING_DEPENDENCY_BACKLOG.CR_DB_0137.20260710_232912.csv,a61d84d64c69c23e470720bb6e6a678af7fabd046b75ba7452929aafc2129f27,a61d84d64c69c23e470720bb6e6a678af7fabd046b75ba7452929aafc2129f27,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FINAL_NUMERIC_GATE_POST_CALC.CR_DB_0140.20260711_001621.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FINAL_NUMERIC_GATE_POST_CALC.CR_DB_0140.20260711_001621.csv,031b173d6442f9ace8d0041bdd9376fba5df1e2b51107cd3d77ff22cfc34847d,031b173d6442f9ace8d0041bdd9376fba5df1e2b51107cd3d77ff22cfc34847d,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FINAL_PACKAGE_GATE.CR_DB_0138.20260710_234505.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FINAL_PACKAGE_GATE.CR_DB_0138.20260710_234505.csv,acef8ee06f2ca80a5d0c17b11cc0094b03149c51e5525d98f55c61cfadf3919b,acef8ee06f2ca80a5d0c17b11cc0094b03149c51e5525d98f55c61cfadf3919b,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FINAL_PACKAGE_GATE_POST_CALC.CR_DB_0140.20260711_001621.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FINAL_PACKAGE_GATE_POST_CALC.CR_DB_0140.20260711_001621.csv,f10ddf8b5f6a32d301362ce900201f4454e9434df8da2fd4c22dbd793e288404,f10ddf8b5f6a32d301362ce900201f4454e9434df8da2fd4c22dbd793e288404,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FORMULA_COVERAGE_LOCK_PREFLIGHT.CR_DB_0120.20260709_192230.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FORMULA_COVERAGE_LOCK_PREFLIGHT.CR_DB_0120.20260709_192230.csv,6496c86ef85b4da899335783be8a3ce98bbe062b1b4f928b022771837d13740b,6496c86ef85b4da899335783be8a3ce98bbe062b1b4f928b022771837d13740b,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FORMULA_ONLY_POST_CALC_CLOSURE.CR_DB_0140.20260711_001621.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FORMULA_ONLY_POST_CALC_CLOSURE.CR_DB_0140.20260711_001621.csv,037a60fc595d4849c5b111ad79856b132a8b89b1243230304444f0f7729c5cf9,037a60fc595d4849c5b111ad79856b132a8b89b1243230304444f0f7729c5cf9,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FORMULA_ONLY_REDUCTION_MATRIX.CR_DB_0139.20260710_235911.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FORMULA_ONLY_REDUCTION_MATRIX.CR_DB_0139.20260710_235911.csv,cb724e2fbd7ea7f995c042b5307f481e7d804d9f79b752721dc33ea412430741,cb724e2fbd7ea7f995c042b5307f481e7d804d9f79b752721dc33ea412430741,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_FORMULA_SIGNATURE_GROUPS.CR_DB_0139.20260710_235911.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_FORMULA_SIGNATURE_GROUPS.CR_DB_0139.20260710_235911.csv,e41854706bf3809a96640c88f1ece80a0214c490155bf9d8b813aff6ff91815c,e41854706bf3809a96640c88f1ece80a0214c490155bf9d8b813aff6ff91815c,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_GENERATOR_BACKLOG_DEPENDENCY_SHEETS.CR_DB_0121.20260710_104951.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_GENERATOR_BACKLOG_DEPENDENCY_SHEETS.CR_DB_0121.20260710_104951.csv,03df8e5835e9dca33a4e278fea8f122d25a7ccc5dc00b0260011789f8e4fab54,03df8e5835e9dca33a4e278fea8f122d25a7ccc5dc00b0260011789f8e4fab54,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_HUMAN_ACCEPTANCE_MATRIX.CR_DB_0139.20260710_235911.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_HUMAN_ACCEPTANCE_MATRIX.CR_DB_0139.20260710_235911.csv,bb21a79898f05ff4391f9c50b8040f9a47c61db4b1325f7267e712dd4dd47a81,bb21a79898f05ff4391f9c50b8040f9a47c61db4b1325f7267e712dd4dd47a81,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\PKO_R01_B_HUMAN_FINAL_ACCEPTANCE_GATE.CR_DB_0142.20260711_005658.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\PKO_R01_B_HUMAN_FINAL_ACCEPTANCE_GATE.CR_DB_0142.20260711_005658.csv,efc6ce9acda2d5327d848559a10fe3f8b45794603ec05356beb724d9e685abf6,efc6ce9acda2d5327d848559a10fe3f8b45794603ec05356beb724d9e685abf6,MOVED_TO_ARCHIVE,LONG_NAME,OK
